MAC_ID,longtitude and latitude,Date,OS
202," 43.077506,-87.881852", Tue Oct 30 2018 15:13:27,Android
5471," 43.078574,-87.878777", Tue Oct 30 2018 09:47:27,Android
11325," 43.077518,-87.884278", Tue Oct 30 2018 07:58:27,Apple
12953," 43.080409,-87.880805", Tue Oct 30 2018 16:26:27,Apple
1163," 43.076598,-87.880318", Tue Oct 30 2018 19:15:27,Android
9444," 43.080863,-87.879153", Tue Oct 30 2018 11:32:27,Apple
12866," 43.079677,-87.882542", Tue Oct 30 2018 13:33:27,Apple
12865," 43.075698,-87.880747", Tue Oct 30 2018 20:49:27,Apple
9683," 43.076358,-87.881774", Tue Oct 30 2018 18:43:27,Apple
976," 43.080140,-87.880987", Tue Oct 30 2018 20:06:27,Android
13367," 43.079266,-87.882045", Tue Oct 30 2018 08:31:27,Apple
12442," 43.074866,-87.885019", Tue Oct 30 2018 08:13:27,Apple
11891," 43.076663,-87.881644", Tue Oct 30 2018 18:55:27,Apple
74," 43.074803,-87.883792", Tue Oct 30 2018 11:25:27,Android
6167," 43.078330,-87.882845", Tue Oct 30 2018 10:49:27,Android
3922," 43.078932,-87.878607", Tue Oct 30 2018 18:04:27,Android
9948," 43.078856,-87.884834", Tue Oct 30 2018 17:14:27,Apple
8294," 43.075557,-87.880185", Tue Oct 30 2018 20:01:27,Apple
1954," 43.081142,-87.882004", Tue Oct 30 2018 17:54:27,Android
7587," 43.080783,-87.877905", Tue Oct 30 2018 19:46:27,Android
7307," 43.076897,-87.883020", Tue Oct 30 2018 14:02:27,Android
9386," 43.076800,-87.882368", Tue Oct 30 2018 15:53:27,Apple
3533," 43.080780,-87.880866", Tue Oct 30 2018 09:13:27,Android
5873," 43.078594,-87.883908", Tue Oct 30 2018 12:54:27,Android
4456," 43.077923,-87.878015", Tue Oct 30 2018 13:03:27,Android
6771," 43.081621,-87.877946", Tue Oct 30 2018 08:34:27,Android
6080," 43.078578,-87.880136", Tue Oct 30 2018 16:11:27,Android
10929," 43.079213,-87.883182", Tue Oct 30 2018 19:05:27,Apple
12613," 43.080480,-87.878795", Tue Oct 30 2018 09:35:27,Apple
10954," 43.080264,-87.884501", Tue Oct 30 2018 14:55:27,Apple
8146," 43.079006,-87.883113", Tue Oct 30 2018 12:21:27,Android
2778," 43.081845,-87.884755", Tue Oct 30 2018 08:33:27,Android
3799," 43.076512,-87.884451", Tue Oct 30 2018 15:53:27,Android
7905," 43.076413,-87.884037", Tue Oct 30 2018 13:21:27,Android
4136," 43.074842,-87.878265", Tue Oct 30 2018 09:44:27,Android
4925," 43.079051,-87.879522", Tue Oct 30 2018 12:25:27,Android
10859," 43.078546,-87.881809", Tue Oct 30 2018 20:47:27,Apple
5579," 43.077031,-87.882789", Tue Oct 30 2018 14:14:27,Android
13762," 43.081723,-87.880375", Tue Oct 30 2018 11:25:27,Apple
1475," 43.080075,-87.881061", Tue Oct 30 2018 19:02:27,Android
11609," 43.075609,-87.884812", Tue Oct 30 2018 13:56:27,Apple
3086," 43.079036,-87.883383", Tue Oct 30 2018 09:18:27,Android
6930," 43.075326,-87.878152", Tue Oct 30 2018 15:22:27,Android
10205," 43.075907,-87.882799", Tue Oct 30 2018 09:06:27,Apple
8293," 43.076719,-87.882278", Tue Oct 30 2018 13:09:27,Apple
6099," 43.081142,-87.884074", Tue Oct 30 2018 20:07:27,Android
7262," 43.081566,-87.881027", Tue Oct 30 2018 12:50:27,Android
3954," 43.074972,-87.881657", Tue Oct 30 2018 20:35:27,Android
10235," 43.080426,-87.881277", Tue Oct 30 2018 11:44:27,Apple
1198," 43.079857,-87.879745", Tue Oct 30 2018 16:09:27,Android
10231," 43.080264,-87.879303", Tue Oct 30 2018 09:22:27,Apple
10993," 43.080330,-87.878595", Tue Oct 30 2018 12:27:27,Apple
394," 43.075231,-87.881745", Tue Oct 30 2018 10:46:27,Android
13057," 43.080103,-87.880395", Tue Oct 30 2018 16:25:27,Apple
11672," 43.079860,-87.880258", Tue Oct 30 2018 07:41:27,Apple
872," 43.076147,-87.885016", Tue Oct 30 2018 16:11:27,Android
8112," 43.074988,-87.883021", Tue Oct 30 2018 17:24:27,Android
9899," 43.076840,-87.879418", Tue Oct 30 2018 07:12:27,Apple
4620," 43.081257,-87.878483", Tue Oct 30 2018 20:54:27,Android
3658," 43.077319,-87.881620", Tue Oct 30 2018 08:44:27,Android
93," 43.080947,-87.878084", Tue Oct 30 2018 07:12:27,Android
2469," 43.078832,-87.884484", Tue Oct 30 2018 19:26:27,Android
14200," 43.075059,-87.878596", Tue Oct 30 2018 07:23:27,Apple
3912," 43.078223,-87.884812", Tue Oct 30 2018 18:20:27,Android
11954," 43.075254,-87.882446", Tue Oct 30 2018 09:15:27,Apple
11474," 43.076987,-87.882748", Tue Oct 30 2018 08:55:27,Apple
10007," 43.078159,-87.884015", Tue Oct 30 2018 17:41:27,Apple
4586," 43.075889,-87.878065", Tue Oct 30 2018 07:13:27,Android
361," 43.077642,-87.881435", Tue Oct 30 2018 11:09:27,Android
11156," 43.080181,-87.880348", Tue Oct 30 2018 17:35:27,Apple
92," 43.079291,-87.883269", Tue Oct 30 2018 18:32:27,Android
8826," 43.076180,-87.884618", Tue Oct 30 2018 20:47:27,Apple
7820," 43.077393,-87.882604", Tue Oct 30 2018 16:14:27,Android
8959," 43.075371,-87.879675", Tue Oct 30 2018 09:12:27,Apple
14407," 43.078721,-87.880248", Tue Oct 30 2018 07:02:27,Apple
5749," 43.081353,-87.883715", Tue Oct 30 2018 20:24:27,Android
11586," 43.081092,-87.884843", Tue Oct 30 2018 07:01:27,Apple
11033," 43.081497,-87.879020", Tue Oct 30 2018 11:19:27,Apple
3201," 43.075606,-87.882649", Tue Oct 30 2018 18:30:27,Android
12683," 43.075476,-87.880077", Tue Oct 30 2018 14:11:27,Apple
14074," 43.080711,-87.884369", Tue Oct 30 2018 16:35:27,Apple
13751," 43.076780,-87.881325", Tue Oct 30 2018 11:34:27,Apple
13340," 43.076569,-87.880758", Tue Oct 30 2018 18:03:27,Apple
1363," 43.079853,-87.878232", Tue Oct 30 2018 08:10:27,Android
6416," 43.076737,-87.878083", Tue Oct 30 2018 12:02:27,Android
7554," 43.079455,-87.881814", Tue Oct 30 2018 08:17:27,Android
3237," 43.077118,-87.884342", Tue Oct 30 2018 10:23:27,Android
13869," 43.080810,-87.883685", Tue Oct 30 2018 17:45:27,Apple
3424," 43.079383,-87.884429", Tue Oct 30 2018 07:03:27,Android
4236," 43.076338,-87.879879", Tue Oct 30 2018 18:22:27,Android
8837," 43.075405,-87.882653", Tue Oct 30 2018 12:03:27,Apple
6181," 43.078999,-87.878780", Tue Oct 30 2018 19:31:27,Android
3965," 43.081054,-87.879205", Tue Oct 30 2018 08:36:27,Android
2196," 43.080825,-87.881691", Tue Oct 30 2018 15:53:27,Android
10313," 43.076568,-87.879367", Tue Oct 30 2018 16:55:27,Apple
10501," 43.080370,-87.880494", Tue Oct 30 2018 11:31:27,Apple
9391," 43.081456,-87.884957", Tue Oct 30 2018 08:38:27,Apple
13743," 43.080974,-87.880386", Tue Oct 30 2018 18:59:27,Apple
4128," 43.078562,-87.882915", Tue Oct 30 2018 11:23:27,Android
762," 43.077467,-87.881916", Tue Oct 30 2018 18:14:27,Android
90," 43.074945,-87.883733", Tue Oct 30 2018 14:21:27,Android
12218," 43.077675,-87.884206", Tue Oct 30 2018 19:58:27,Apple
2674," 43.079268,-87.879171", Tue Oct 30 2018 13:21:27,Android
5145," 43.080405,-87.879118", Tue Oct 30 2018 08:56:27,Android
13088," 43.077415,-87.882805", Tue Oct 30 2018 14:38:27,Apple
12150," 43.079944,-87.883904", Tue Oct 30 2018 07:28:27,Apple
2356," 43.075148,-87.879878", Tue Oct 30 2018 09:43:27,Android
6653," 43.079219,-87.880517", Tue Oct 30 2018 18:09:27,Android
1042," 43.078437,-87.879554", Tue Oct 30 2018 08:03:27,Android
8018," 43.078233,-87.878710", Tue Oct 30 2018 17:51:27,Android
9230," 43.078439,-87.880938", Tue Oct 30 2018 07:49:27,Apple
14293," 43.081444,-87.879746", Tue Oct 30 2018 16:12:27,Apple
1554," 43.077713,-87.881234", Tue Oct 30 2018 13:22:27,Android
1800," 43.080886,-87.883261", Tue Oct 30 2018 20:34:27,Android
7801," 43.075393,-87.879570", Tue Oct 30 2018 07:48:27,Android
13162," 43.075551,-87.880107", Tue Oct 30 2018 09:49:27,Apple
3139," 43.075108,-87.880175", Tue Oct 30 2018 13:47:27,Android
8894," 43.075720,-87.879810", Tue Oct 30 2018 13:31:27,Apple
14820," 43.077459,-87.884549", Tue Oct 30 2018 19:58:27,Apple
5155," 43.079800,-87.884558", Tue Oct 30 2018 14:49:27,Android
8883," 43.080421,-87.878652", Tue Oct 30 2018 12:41:27,Apple
3788," 43.081612,-87.881899", Tue Oct 30 2018 17:37:27,Android
14256," 43.079249,-87.879946", Tue Oct 30 2018 11:29:27,Apple
1743," 43.081815,-87.884909", Tue Oct 30 2018 18:34:27,Android
13120," 43.077141,-87.878432", Tue Oct 30 2018 09:10:27,Apple
11106," 43.076543,-87.880489", Tue Oct 30 2018 17:40:27,Apple
4598," 43.080828,-87.882245", Tue Oct 30 2018 18:29:27,Android
9775," 43.080884,-87.879495", Tue Oct 30 2018 10:19:27,Apple
6924," 43.077193,-87.883680", Tue Oct 30 2018 15:24:27,Android
4055," 43.080531,-87.880690", Tue Oct 30 2018 17:44:27,Android
10801," 43.080870,-87.881527", Tue Oct 30 2018 20:15:27,Apple
594," 43.074889,-87.881151", Tue Oct 30 2018 15:54:27,Android
96," 43.076927,-87.882560", Tue Oct 30 2018 10:46:27,Android
7818," 43.077601,-87.882630", Tue Oct 30 2018 09:08:27,Android
9340," 43.080871,-87.883238", Tue Oct 30 2018 11:04:27,Apple
2682," 43.077236,-87.884985", Tue Oct 30 2018 13:37:27,Android
443," 43.075808,-87.880224", Tue Oct 30 2018 17:11:27,Android
219," 43.077866,-87.878405", Tue Oct 30 2018 08:13:27,Android
1602," 43.080912,-87.883474", Tue Oct 30 2018 09:23:27,Android
9525," 43.075254,-87.879585", Tue Oct 30 2018 18:44:27,Apple
5277," 43.079904,-87.884243", Tue Oct 30 2018 15:22:27,Android
10753," 43.078467,-87.882442", Tue Oct 30 2018 17:03:27,Apple
1196," 43.080306,-87.878407", Tue Oct 30 2018 18:53:27,Android
6927," 43.078724,-87.878775", Tue Oct 30 2018 15:20:27,Android
6330," 43.081632,-87.880624", Tue Oct 30 2018 16:39:27,Android
8077," 43.074797,-87.878614", Tue Oct 30 2018 10:46:27,Android
5949," 43.076443,-87.880124", Tue Oct 30 2018 07:03:27,Android
11396," 43.074821,-87.882146", Tue Oct 30 2018 17:04:27,Apple
2679," 43.078483,-87.882825", Tue Oct 30 2018 10:44:27,Android
4381," 43.075505,-87.883887", Tue Oct 30 2018 19:04:27,Android
4182," 43.080025,-87.884676", Tue Oct 30 2018 18:21:27,Android
10490," 43.080963,-87.881860", Tue Oct 30 2018 15:02:27,Apple
14838," 43.076448,-87.883987", Tue Oct 30 2018 19:10:27,Apple
8334," 43.075393,-87.880171", Tue Oct 30 2018 17:37:27,Apple
14175," 43.079425,-87.881497", Tue Oct 30 2018 17:50:27,Apple
7340," 43.074796,-87.879360", Tue Oct 30 2018 11:08:27,Android
8782," 43.075243,-87.884805", Tue Oct 30 2018 08:18:27,Apple
9891," 43.081370,-87.884018", Tue Oct 30 2018 09:56:27,Apple
14554," 43.077763,-87.882993", Tue Oct 30 2018 10:28:27,Apple
5253," 43.080897,-87.884821", Tue Oct 30 2018 19:23:27,Android
7880," 43.079447,-87.877944", Tue Oct 30 2018 15:26:27,Android
1965," 43.075758,-87.883853", Tue Oct 30 2018 15:07:27,Android
13617," 43.076873,-87.880954", Tue Oct 30 2018 12:52:27,Apple
12999," 43.075691,-87.879052", Tue Oct 30 2018 16:59:27,Apple
943," 43.078739,-87.884053", Tue Oct 30 2018 14:45:27,Android
2796," 43.079689,-87.882761", Tue Oct 30 2018 10:18:27,Android
13785," 43.079710,-87.882520", Tue Oct 30 2018 08:04:27,Apple
4378," 43.080690,-87.883377", Tue Oct 30 2018 07:57:27,Android
13143," 43.078628,-87.878230", Tue Oct 30 2018 15:27:27,Apple
12346," 43.076686,-87.880380", Tue Oct 30 2018 07:20:27,Apple
12077," 43.076725,-87.884859", Tue Oct 30 2018 15:07:27,Apple
14088," 43.076064,-87.877988", Tue Oct 30 2018 10:39:27,Apple
11658," 43.074928,-87.884816", Tue Oct 30 2018 13:27:27,Apple
10300," 43.077663,-87.881730", Tue Oct 30 2018 12:10:27,Apple
4656," 43.075845,-87.879955", Tue Oct 30 2018 13:43:27,Android
13243," 43.078927,-87.878753", Tue Oct 30 2018 07:26:27,Apple
12485," 43.076007,-87.882142", Tue Oct 30 2018 08:23:27,Apple
2289," 43.074781,-87.879968", Tue Oct 30 2018 10:04:27,Android
4289," 43.081638,-87.879535", Tue Oct 30 2018 20:09:27,Android
6329," 43.079533,-87.880437", Tue Oct 30 2018 20:17:27,Android
14357," 43.081591,-87.877945", Tue Oct 30 2018 20:19:27,Apple
6424," 43.076008,-87.881114", Tue Oct 30 2018 08:21:27,Android
3479," 43.077565,-87.880533", Tue Oct 30 2018 15:14:27,Android
5743," 43.080777,-87.880065", Tue Oct 30 2018 11:26:27,Android
7318," 43.076966,-87.883377", Tue Oct 30 2018 07:23:27,Android
3022," 43.079973,-87.880872", Tue Oct 30 2018 09:33:27,Android
5273," 43.081474,-87.883560", Tue Oct 30 2018 17:40:27,Android
6993," 43.077206,-87.881162", Tue Oct 30 2018 19:17:27,Android
10689," 43.074841,-87.885086", Tue Oct 30 2018 11:03:27,Apple
9465," 43.077613,-87.881171", Tue Oct 30 2018 07:43:27,Apple
7342," 43.080253,-87.880847", Tue Oct 30 2018 14:50:27,Android
6463," 43.078721,-87.884968", Tue Oct 30 2018 14:41:27,Android
3609," 43.075040,-87.877984", Tue Oct 30 2018 16:03:27,Android
13685," 43.078127,-87.879314", Tue Oct 30 2018 16:51:27,Apple
3301," 43.075843,-87.882795", Tue Oct 30 2018 08:36:27,Android
9295," 43.078019,-87.879456", Tue Oct 30 2018 07:01:27,Apple
10034," 43.080367,-87.879915", Tue Oct 30 2018 08:16:27,Apple
3714," 43.079741,-87.883050", Tue Oct 30 2018 19:27:27,Android
13712," 43.080724,-87.878960", Tue Oct 30 2018 19:31:27,Apple
10011," 43.076174,-87.880204", Tue Oct 30 2018 15:14:27,Apple
3011," 43.079768,-87.883707", Tue Oct 30 2018 10:59:27,Android
8445," 43.078213,-87.884875", Tue Oct 30 2018 18:17:27,Apple
12067," 43.075094,-87.884095", Tue Oct 30 2018 11:19:27,Apple
1596," 43.078430,-87.878427", Tue Oct 30 2018 19:43:27,Android
3973," 43.079437,-87.884769", Tue Oct 30 2018 20:19:27,Android
10016," 43.076689,-87.881272", Tue Oct 30 2018 09:19:27,Apple
6959," 43.077386,-87.884024", Tue Oct 30 2018 07:24:27,Android
3595," 43.075146,-87.882879", Tue Oct 30 2018 10:31:27,Android
7659," 43.077465,-87.883981", Tue Oct 30 2018 18:43:27,Android
10069," 43.075669,-87.883000", Tue Oct 30 2018 12:04:27,Apple
10465," 43.079142,-87.882645", Tue Oct 30 2018 18:48:27,Apple
3202," 43.079282,-87.881231", Tue Oct 30 2018 07:49:27,Android
11412," 43.077060,-87.882356", Tue Oct 30 2018 08:38:27,Apple
12611," 43.080381,-87.880163", Tue Oct 30 2018 20:27:27,Apple
11446," 43.075239,-87.885084", Tue Oct 30 2018 12:17:27,Apple
14509," 43.075721,-87.884839", Tue Oct 30 2018 16:14:27,Apple
3224," 43.081662,-87.879850", Tue Oct 30 2018 20:40:27,Android
8583," 43.080768,-87.880936", Tue Oct 30 2018 11:39:27,Apple
5136," 43.079362,-87.878431", Tue Oct 30 2018 12:38:27,Android
7414," 43.080244,-87.878099", Tue Oct 30 2018 09:34:27,Android
6457," 43.080473,-87.878015", Tue Oct 30 2018 15:24:27,Android
11021," 43.076281,-87.878385", Tue Oct 30 2018 07:53:27,Apple
11178," 43.076520,-87.883550", Tue Oct 30 2018 19:12:27,Apple
14270," 43.077106,-87.880395", Tue Oct 30 2018 11:19:27,Apple
1217," 43.075841,-87.879823", Tue Oct 30 2018 09:59:27,Android
309," 43.075216,-87.882465", Tue Oct 30 2018 08:08:27,Android
5148," 43.075099,-87.882621", Tue Oct 30 2018 07:18:27,Android
1936," 43.075124,-87.883428", Tue Oct 30 2018 13:28:27,Android
10850," 43.078267,-87.879508", Tue Oct 30 2018 20:21:27,Apple
1619," 43.076330,-87.879507", Tue Oct 30 2018 07:16:27,Android
2395," 43.076046,-87.879971", Tue Oct 30 2018 12:50:27,Android
5408," 43.080532,-87.882273", Tue Oct 30 2018 16:06:27,Android
763," 43.079797,-87.880049", Tue Oct 30 2018 11:14:27,Android
11129," 43.079738,-87.878803", Tue Oct 30 2018 08:33:27,Apple
6780," 43.076001,-87.878357", Tue Oct 30 2018 17:24:27,Android
3136," 43.079390,-87.881051", Tue Oct 30 2018 09:51:27,Android
3212," 43.075879,-87.878098", Tue Oct 30 2018 09:07:27,Android
2424," 43.078588,-87.884369", Tue Oct 30 2018 17:23:27,Android
3648," 43.078586,-87.882475", Tue Oct 30 2018 17:30:27,Android
10395," 43.080081,-87.881005", Tue Oct 30 2018 10:45:27,Apple
3434," 43.081291,-87.879436", Tue Oct 30 2018 15:04:27,Android
8614," 43.081716,-87.882134", Tue Oct 30 2018 15:41:27,Apple
11108," 43.076837,-87.882852", Tue Oct 30 2018 19:22:27,Apple
4152," 43.076317,-87.884337", Tue Oct 30 2018 11:29:27,Android
9097," 43.081247,-87.882517", Tue Oct 30 2018 15:30:27,Apple
8533," 43.080638,-87.879243", Tue Oct 30 2018 15:58:27,Apple
2962," 43.074900,-87.881391", Tue Oct 30 2018 07:45:27,Android
2476," 43.076088,-87.883052", Tue Oct 30 2018 09:54:27,Android
3151," 43.079309,-87.880673", Tue Oct 30 2018 17:53:27,Android
6688," 43.077538,-87.883626", Tue Oct 30 2018 19:15:27,Android
13366," 43.074825,-87.879406", Tue Oct 30 2018 08:35:27,Apple
6881," 43.077690,-87.879160", Tue Oct 30 2018 10:50:27,Android
446," 43.077998,-87.881946", Tue Oct 30 2018 19:49:27,Android
6695," 43.075061,-87.877994", Tue Oct 30 2018 07:38:27,Android
10317," 43.078505,-87.878470", Tue Oct 30 2018 14:51:27,Apple
4721," 43.080249,-87.884512", Tue Oct 30 2018 16:11:27,Android
12218," 43.078934,-87.882162", Tue Oct 30 2018 12:08:27,Apple
4973," 43.076204,-87.882101", Tue Oct 30 2018 17:20:27,Android
4428," 43.077650,-87.884733", Tue Oct 30 2018 13:30:27,Android
1823," 43.081145,-87.884772", Tue Oct 30 2018 12:40:27,Android
3089," 43.079328,-87.879290", Tue Oct 30 2018 07:13:27,Android
9586," 43.078137,-87.878642", Tue Oct 30 2018 20:54:27,Apple
6488," 43.074770,-87.879352", Tue Oct 30 2018 09:27:27,Android
9612," 43.080864,-87.882587", Tue Oct 30 2018 19:45:27,Apple
5903," 43.077466,-87.879557", Tue Oct 30 2018 20:55:27,Android
2958," 43.078248,-87.882160", Tue Oct 30 2018 16:37:27,Android
11963," 43.079093,-87.877811", Tue Oct 30 2018 17:20:27,Apple
5039," 43.078306,-87.880907", Tue Oct 30 2018 09:46:27,Android
7022," 43.075604,-87.880692", Tue Oct 30 2018 10:29:27,Android
7574," 43.077508,-87.878777", Tue Oct 30 2018 16:22:27,Android
4757," 43.075321,-87.880330", Tue Oct 30 2018 07:05:27,Android
10262," 43.079055,-87.884560", Tue Oct 30 2018 11:05:27,Apple
4488," 43.074755,-87.879733", Tue Oct 30 2018 07:53:27,Android
1905," 43.081586,-87.883036", Tue Oct 30 2018 15:23:27,Android
2068," 43.081251,-87.882167", Tue Oct 30 2018 19:32:27,Android
583," 43.077955,-87.881530", Tue Oct 30 2018 16:59:27,Android
8017," 43.081812,-87.878963", Tue Oct 30 2018 18:07:27,Android
5805," 43.079590,-87.885072", Tue Oct 30 2018 14:02:27,Android
9861," 43.075687,-87.880787", Tue Oct 30 2018 08:07:27,Apple
782," 43.078114,-87.878744", Tue Oct 30 2018 18:58:27,Android
2355," 43.079136,-87.883234", Tue Oct 30 2018 20:56:27,Android
9646," 43.077809,-87.882276", Tue Oct 30 2018 18:59:27,Apple
3936," 43.077386,-87.884122", Tue Oct 30 2018 18:15:27,Android
10495," 43.077704,-87.883037", Tue Oct 30 2018 13:15:27,Apple
4474," 43.077680,-87.881581", Tue Oct 30 2018 13:48:27,Android
13682," 43.081055,-87.883328", Tue Oct 30 2018 19:26:27,Apple
7761," 43.077421,-87.883029", Tue Oct 30 2018 10:29:27,Android
4334," 43.076241,-87.884710", Tue Oct 30 2018 16:33:27,Android
12088," 43.076713,-87.883570", Tue Oct 30 2018 17:28:27,Apple
7366," 43.075305,-87.880698", Tue Oct 30 2018 17:34:27,Android
13926," 43.081396,-87.880150", Tue Oct 30 2018 19:04:27,Apple
13102," 43.079094,-87.881017", Tue Oct 30 2018 10:59:27,Apple
14866," 43.077132,-87.878787", Tue Oct 30 2018 17:04:27,Apple
5553," 43.079783,-87.878650", Tue Oct 30 2018 08:48:27,Android
6844," 43.076776,-87.880327", Tue Oct 30 2018 18:24:27,Android
2647," 43.081250,-87.881190", Tue Oct 30 2018 13:08:27,Android
87," 43.081616,-87.883612", Tue Oct 30 2018 17:15:27,Android
7309," 43.074930,-87.879695", Tue Oct 30 2018 19:08:27,Android
14080," 43.078131,-87.879454", Tue Oct 30 2018 09:50:27,Apple
11862," 43.077498,-87.879042", Tue Oct 30 2018 08:17:27,Apple
1743," 43.078300,-87.881703", Tue Oct 30 2018 11:27:27,Android
12340," 43.078889,-87.883556", Tue Oct 30 2018 17:54:27,Apple
6277," 43.078324,-87.878760", Tue Oct 30 2018 19:07:27,Android
8341," 43.079910,-87.880398", Tue Oct 30 2018 09:59:27,Apple
11083," 43.076722,-87.883392", Tue Oct 30 2018 15:51:27,Apple
11108," 43.080256,-87.881534", Tue Oct 30 2018 08:47:27,Apple
11537," 43.077141,-87.878088", Tue Oct 30 2018 12:28:27,Apple
4299," 43.078942,-87.884845", Tue Oct 30 2018 20:22:27,Android
4907," 43.080043,-87.879706", Tue Oct 30 2018 12:39:27,Android
6206," 43.076290,-87.880956", Tue Oct 30 2018 18:24:27,Android
3893," 43.081804,-87.882583", Tue Oct 30 2018 13:55:27,Android
3136," 43.080437,-87.882128", Tue Oct 30 2018 11:37:27,Android
1784," 43.077868,-87.882413", Tue Oct 30 2018 10:57:27,Android
8550," 43.077672,-87.882642", Tue Oct 30 2018 16:34:27,Apple
10540," 43.077119,-87.880313", Tue Oct 30 2018 15:12:27,Apple
1830," 43.077699,-87.883943", Tue Oct 30 2018 09:56:27,Android
12465," 43.079343,-87.882053", Tue Oct 30 2018 11:41:27,Apple
12148," 43.080893,-87.881023", Tue Oct 30 2018 15:38:27,Apple
9821," 43.078641,-87.883825", Tue Oct 30 2018 17:55:27,Apple
12840," 43.080003,-87.882177", Tue Oct 30 2018 09:30:27,Apple
3410," 43.078168,-87.878082", Tue Oct 30 2018 11:56:27,Android
13833," 43.080932,-87.879177", Tue Oct 30 2018 16:49:27,Apple
7190," 43.075488,-87.878825", Tue Oct 30 2018 15:39:27,Android
117," 43.077654,-87.879149", Tue Oct 30 2018 07:48:27,Android
14457," 43.080607,-87.880804", Tue Oct 30 2018 11:43:27,Apple
7528," 43.081025,-87.878310", Tue Oct 30 2018 18:21:27,Android
4138," 43.075740,-87.881956", Tue Oct 30 2018 15:41:27,Android
9497," 43.077081,-87.883847", Tue Oct 30 2018 19:10:27,Apple
2693," 43.079800,-87.879704", Tue Oct 30 2018 11:17:27,Android
9091," 43.077608,-87.882118", Tue Oct 30 2018 08:49:27,Apple
698," 43.078443,-87.882085", Tue Oct 30 2018 09:55:27,Android
6351," 43.078177,-87.882917", Tue Oct 30 2018 11:23:27,Android
2175," 43.077868,-87.883237", Tue Oct 30 2018 17:28:27,Android
7178," 43.077606,-87.883317", Tue Oct 30 2018 12:12:27,Android
6352," 43.078547,-87.878497", Tue Oct 30 2018 15:37:27,Android
10259," 43.075389,-87.878170", Tue Oct 30 2018 20:32:27,Apple
6911," 43.081092,-87.881180", Tue Oct 30 2018 14:30:27,Android
2430," 43.080472,-87.882209", Tue Oct 30 2018 18:19:27,Android
4853," 43.081372,-87.880822", Tue Oct 30 2018 12:47:27,Android
